MgO_ID,Structure,E_ads
100-h-w_49,"{'numbers': [8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 6], 'positions': [[3.80347545, 2.7532845, 5.65683125], [5.91708145, 2.7583662, 5.62036085], [8.08666255, 0.7046264, 5.62324395], [8.08360465, 2.7797113, 3.50951365], [8.09447005, 2.7310356, 5.66160985], [5.95274425, 2.7491683, 3.50116825], [1.75420415, 7.0390651, 5.59755755], [3.82906385, 7.0307204, 3.50118585], [3.80597545, 4.8958878, 3.49411045], [3.78079625, 7.0493799, 5.62693645], [1.68145785, 4.8976929, 5.64943855], [5.96758275, 4.9113523, 3.54375625], [5.82196485, 7.0451109, 5.81001315], [8.07263155, 7.011786, 3.48217295], [8.09263935, 4.9087544, 3.52758035], [8.13531765, 7.1639835, 5.79660995], [5.96505515, 7.0421329, 3.53332935], [3.79993995, 9.2014876, 5.60854015], [5.95235055, 9.1657413, 3.52419435], [8.08666255, 9.2689644, 5.62324395], [8.09140535, 9.1590799, 3.52144175], [8.09447005, 11.2953736, 5.66160985], [5.94127035, 9.1947179, 5.67617195], [8.01574095, 5.4901789, 7.78088795], [8.70578225, 5.3151857, 8.42656255], [8.16208915, 6.7760391, 6.72107055], [5.87009355, 6.8636489, 7.95744295], [5.95415275, 7.6430172, 8.51782705], [6.68433105, 6.2769738, 8.13247265], [8.07557685, 4.7461164, 5.86983635], [3.81100505, 4.8833247, 5.61916065], [5.93310765, 4.8832365, 5.63390155], [6.16125783, 6.83727585, 8.20232575], [7.82925783, 5.16927585, 8.20232575], [10.25749355, 2.7594618, 5.61408765], [10.31854215, 7.0390651, 5.59755755], [10.24579585, 4.8976929, 5.64943855], [10.23665465, 9.1833667, 5.66492025], [10.21067765, 7.040077, 3.51137385], [10.21380065, 4.8966966, 3.52563025], [6.99525783, 6.00327585, 8.20232575]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[123.825492864025,1.33710143325743]"
100-h-w_50,"{'numbers': [8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 6], 'positions': [[3.80347545, 2.7532845, 5.65683125], [5.91708145, 2.7583662, 5.62036085], [8.08666255, 0.7046264, 5.62324395], [8.08360465, 2.7797113, 3.50951365], [8.09447005, 2.7310356, 5.66160985], [5.95274425, 2.7491683, 3.50116825], [1.75420415, 7.0390651, 5.59755755], [3.82906385, 7.0307204, 3.50118585], [3.80597545, 4.8958878, 3.49411045], [3.78079625, 7.0493799, 5.62693645], [1.68145785, 4.8976929, 5.64943855], [5.96758275, 4.9113523, 3.54375625], [5.82196485, 7.0451109, 5.81001315], [8.07263155, 7.011786, 3.48217295], [8.09263935, 4.9087544, 3.52758035], [8.13531765, 7.1639835, 5.79660995], [5.96505515, 7.0421329, 3.53332935], [3.79993995, 9.2014876, 5.60854015], [5.95235055, 9.1657413, 3.52419435], [8.08666255, 9.2689644, 5.62324395], [8.09140535, 9.1590799, 3.52144175], [8.09447005, 11.2953736, 5.66160985], [5.94127035, 9.1947179, 5.67617195], [8.01574095, 5.4901789, 7.78088795], [8.70578225, 5.3151857, 8.42656255], [8.16208915, 6.7760391, 6.72107055], [5.87009355, 6.8636489, 7.95744295], [5.95415275, 7.6430172, 8.51782705], [6.68433105, 6.2769738, 8.13247265], [8.07557685, 4.7461164, 5.86983635], [3.81100505, 4.8833247, 5.61916065], [5.93310765, 4.8832365, 5.63390155], [7.82925783, 6.83727585, 8.20232575], [6.16125783, 5.16927585, 8.20232575], [10.25749355, 2.7594618, 5.61408765], [10.31854215, 7.0390651, 5.59755755], [10.24579585, 4.8976929, 5.64943855], [10.23665465, 9.1833667, 5.66492025], [10.21067765, 7.040077, 3.51137385], [10.21380065, 4.8966966, 3.52563025], [6.99525783, 6.00327585, 8.20232575]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[177.405283248385,2.93357486966477]"
100-h-w_51,"{'numbers': [8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 6], 'positions': [[3.80347545, 2.7532845, 5.65683125], [5.91708145, 2.7583662, 5.62036085], [8.08666255, 0.7046264, 5.62324395], [8.08360465, 2.7797113, 3.50951365], [8.09447005, 2.7310356, 5.66160985], [5.95274425, 2.7491683, 3.50116825], [1.75420415, 7.0390651, 5.59755755], [3.82906385, 7.0307204, 3.50118585], [3.80597545, 4.8958878, 3.49411045], [3.78079625, 7.0493799, 5.62693645], [1.68145785, 4.8976929, 5.64943855], [5.96758275, 4.9113523, 3.54375625], [5.82196485, 7.0451109, 5.81001315], [8.07263155, 7.011786, 3.48217295], [8.09263935, 4.9087544, 3.52758035], [8.13531765, 7.1639835, 5.79660995], [5.96505515, 7.0421329, 3.53332935], [3.79993995, 9.2014876, 5.60854015], [5.95235055, 9.1657413, 3.52419435], [8.08666255, 9.2689644, 5.62324395], [8.09140535, 9.1590799, 3.52144175], [8.09447005, 11.2953736, 5.66160985], [5.94127035, 9.1947179, 5.67617195], [8.01574095, 5.4901789, 7.78088795], [8.70578225, 5.3151857, 8.42656255], [8.16208915, 6.7760391, 6.72107055], [5.87009355, 6.8636489, 7.95744295], [5.95415275, 7.6430172, 8.51782705], [6.68433105, 6.2769738, 8.13247265], [8.07557685, 4.7461164, 5.86983635], [3.81100505, 4.8833247, 5.61916065], [5.93310765, 4.8832365, 5.63390155], [8.17425783, 6.00327585, 8.20232575], [5.81625783, 6.00327585, 8.20232575], [10.25749355, 2.7594618, 5.61408765], [10.31854215, 7.0390651, 5.59755755], [10.24579585, 4.8976929, 5.64943855], [10.23665465, 9.1833667, 5.66492025], [10.21067765, 7.040077, 3.51137385], [10.21380065, 4.8966966, 3.52563025], [6.99525783, 6.00327585, 8.20232575]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[128.597445533033,1.37000845026835]"
100-h-w_52,"{'numbers': [8, 12, 12, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 6], 'positions': [[3.80347545, 2.7532845, 5.65683125], [5.91708145, 2.7583662, 5.62036085], [8.08666255, 0.7046264, 5.62324395], [8.08360465, 2.7797113, 3.50951365], [8.09447005, 2.7310356, 5.66160985], [5.95274425, 2.7491683, 3.50116825], [1.75420415, 7.0390651, 5.59755755], [3.82906385, 7.0307204, 3.50118585], [3.80597545, 4.8958878, 3.49411045], [3.78079625, 7.0493799, 5.62693645], [1.68145785, 4.8976929, 5.64943855], [5.96758275, 4.9113523, 3.54375625], [5.82196485, 7.0451109, 5.81001315], [8.07263155, 7.011786, 3.48217295], [8.09263935, 4.9087544, 3.52758035], [8.13531765, 7.1639835, 5.79660995], [5.96505515, 7.0421329, 3.53332935], [3.79993995, 9.2014876, 5.60854015], [5.95235055, 9.1657413, 3.52419435], [8.08666255, 9.2689644, 5.62324395], [8.09140535, 9.1590799, 3.52144175], [8.09447005, 11.2953736, 5.66160985], [5.94127035, 9.1947179, 5.67617195], [8.01574095, 5.4901789, 7.78088795], [8.70578225, 5.3151857, 8.42656255], [8.16208915, 6.7760391, 6.72107055], [5.87009355, 6.8636489, 7.95744295], [5.95415275, 7.6430172, 8.51782705], [6.68433105, 6.2769738, 8.13247265], [8.07557685, 4.7461164, 5.86983635], [3.81100505, 4.8833247, 5.61916065], [5.93310765, 4.8832365, 5.63390155], [6.99525783, 7.18227585, 8.20232575], [6.99525783, 4.82427585, 8.20232575], [10.25749355, 2.7594618, 5.61408765], [10.31854215, 7.0390651, 5.59755755], [10.24579585, 4.8976929, 5.64943855], [10.23665465, 9.1833667, 5.66492025], [10.21067765, 7.040077, 3.51137385], [10.21380065, 4.8966966, 3.52563025], [6.99525783, 6.00327585, 8.20232575]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[179.597833313364,3.02646200597627]"
100-h-w_53,"{'numbers': [12, 8, 12, 12, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 8, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 6], 'positions': [[4.89878415, 0.66906115, 6.67802495], [7.07617275, 0.64173055, 6.71927395], [0.73590685, 4.94976005, 6.65522165], [2.81076655, 4.94141535, 4.55884995], [2.78767815, 2.80658275, 4.55177455], [2.76249895, 4.96007485, 6.68460055], [4.93173555, 4.94496685, 2.42450885], [7.07282005, 4.94496685, 2.42450885], [4.94928545, 2.82204725, 4.60142035], [4.80366755, 4.95580585, 6.86767725], [7.05433425, 4.92248095, 4.53983705], [7.07434205, 2.81944935, 4.58524445], [7.11702035, 5.07467845, 6.85427405], [4.94675785, 4.95282785, 4.59099345], [2.78164265, 7.11218255, 6.66620425], [2.79411025, 9.23831175, 4.54940475], [2.78901965, 7.08785155, 4.55473285], [2.78517815, 9.22831745, 6.71449535], [0.65401935, 7.09406165, 6.72258435], [7.07282005, 7.08605135, 2.42450885], [4.93173555, 7.08605135, 2.42450885], [4.93405325, 7.07643625, 4.58185845], [4.89878415, 9.23339915, 6.67802495], [7.06836525, 7.17965935, 6.68090805], [7.06530735, 9.25474425, 4.56717775], [7.07310805, 7.06977485, 4.57910585], [7.07617275, 9.20606855, 6.71927395], [4.92297305, 7.10541285, 6.73383605], [4.93444695, 9.22420125, 4.55883235], [6.99744365, 3.40087385, 8.83855205], [7.68748495, 3.22588065, 9.48422665], [7.14379185, 4.68673405, 7.77873465], [4.85179625, 4.77434385, 9.01510705], [4.93585545, 5.55371215, 9.57549115], [5.66603375, 4.18766875, 9.19013675], [7.05727955, 2.65681135, 6.92750045], [2.79270775, 2.79401965, 6.67682475], [4.91481035, 2.79393145, 6.69156565], [5.97800655, 6.07888912, 6.78417385], [5.97800655, 6.07888912, 9.14217385], [7.05727955, 11.22114935, 6.92750045], [4.91481035, 11.35826945, 6.69156565], [9.30024485, 4.94976005, 6.65522165], [11.32683695, 4.96007485, 6.68460055], [9.22749855, 2.80838785, 6.70710265], [9.23919625, 9.23449475, 6.67175175], [11.34598065, 7.11218255, 6.66620425], [9.21835735, 7.09406165, 6.72258435], [9.20893375, 9.22626515, 4.55839275], [9.19238035, 4.95077195, 4.56903795], [9.20856145, 7.08954325, 4.56254955], [9.19550335, 2.80739155, 4.58329435], [5.97800655, 6.07888912, 7.96317385]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[178.973236095126,3.15585226740313]"
100-h-w_54,"{'numbers': [12, 8, 12, 12, 8, 12, 12, 12, 8, 8, 8, 12, 8, 8, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 8, 1, 12, 8, 12, 8, 8, 12, 12, 8, 8, 12, 6], 'positions': [[4.89878415, 0.36558995, 5.62036085], [7.07617275, 0.33825935, 5.66160985], [0.73590685, 4.64628885, 5.59755755], [2.81076655, 4.63794415, 3.50118585], [2.76249895, 4.65660365, 5.62693645], [4.94928545, 2.51857605, 3.54375625], [4.80366755, 4.65233465, 5.81001315], [7.05433425, 4.61900975, 3.48217295], [7.07434205, 2.51597815, 3.52758035], [7.11702035, 4.77120725, 5.79660995], [4.94675785, 4.64935665, 3.53332935], [2.78164265, 6.80871135, 5.60854015], [2.78901965, 6.78438035, 3.49706875], [2.78517815, 8.92484625, 5.65683125], [0.65401935, 6.79059045, 5.66492025], [4.93405325, 6.77296505, 3.52419435], [4.89878415, 8.92992795, 5.62036085], [7.06836525, 6.87618815, 5.62324395], [7.06530735, 8.95127305, 3.50951365], [7.07310805, 6.76630365, 3.52144175], [7.07617275, 8.90259735, 5.66160985], [4.92297305, 6.80194165, 5.67617195], [4.93444695, 8.92073005, 3.50116825], [6.99744365, 3.09740265, 7.78088795], [7.68748495, 2.92240945, 8.42656255], [7.14379185, 4.38326285, 6.72107055], [4.85179625, 4.47087265, 7.95744295], [4.93585545, 5.25024095, 8.51782705], [5.66603375, 3.88419755, 8.13247265], [7.05727955, 2.35334015, 5.86983635], [2.79270775, 2.49054845, 5.61916065], [4.91481035, 2.49046025, 5.63390155], [5.14714831, 6.60627616, 7.99341269], [6.80886479, 4.94455969, 7.79960681], [6.99744365, 11.66174065, 7.78088795], [7.68748495, 11.48674745, 8.42656255], [7.05727955, 10.91767815, 5.86983635], [4.91481035, 11.05479825, 5.63390155], [9.30024485, 4.64628885, 5.59755755], [11.32683695, 4.65660365, 5.62693645], [9.22749855, 2.50491665, 5.64943855], [9.23919625, 8.93102355, 5.61408765], [11.34598065, 6.80871135, 5.60854015], [9.21835735, 6.79059045, 5.66492025], [9.19238035, 4.64730075, 3.51137385], [9.20856145, 6.78607205, 3.50488545], [5.97800655, 5.77541793, 7.89650975]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[178.29746168848,3.01597385920189]"
100-h-w_55,"{'numbers': [12, 8, 12, 12, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 12, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 8, 8, 12, 8, 12, 8, 8, 12, 12, 8, 8, 8, 12, 12, 6], 'positions': [[4.89878415, 0.66906115, 6.67802495], [7.07617275, 0.64173055, 6.71927395], [0.73590685, 4.94976005, 6.65522165], [2.81076655, 4.94141535, 4.55884995], [2.78767815, 2.80658275, 4.55177455], [2.76249895, 4.96007485, 6.68460055], [4.93173555, 4.94496685, 2.42450885], [7.07282005, 4.94496685, 2.42450885], [4.94928545, 2.82204725, 4.60142035], [4.80366755, 4.95580585, 6.86767725], [7.05433425, 4.92248095, 4.53983705], [7.07434205, 2.81944935, 4.58524445], [7.11702035, 5.07467845, 6.85427405], [4.94675785, 4.95282785, 4.59099345], [2.78164265, 7.11218255, 6.66620425], [2.79411025, 9.23831175, 4.54940475], [2.78901965, 7.08785155, 4.55473285], [2.78517815, 9.22831745, 6.71449535], [0.65401935, 7.09406165, 6.72258435], [7.07282005, 7.08605135, 2.42450885], [4.93173555, 7.08605135, 2.42450885], [4.93405325, 7.07643625, 4.58185845], [4.89878415, 9.23339915, 6.67802495], [7.06836525, 7.17965935, 6.68090805], [7.06530735, 9.25474425, 4.56717775], [7.07310805, 7.06977485, 4.57910585], [7.07617275, 9.20606855, 6.71927395], [4.92297305, 7.10541285, 6.73383605], [4.93444695, 9.22420125, 4.55883235], [6.99744365, 3.40087385, 8.83855205], [7.68748495, 3.22588065, 9.48422665], [7.14379185, 4.68673405, 7.77873465], [4.85179625, 4.77434385, 9.01510705], [4.93585545, 5.55371215, 9.57549115], [5.66603375, 4.18766875, 9.19013675], [7.05727955, 2.65681135, 6.92750045], [2.79270775, 2.79401965, 6.67682475], [4.91481035, 2.79393145, 6.69156565], [5.97800655, 7.25788912, 7.54417385], [5.97800655, 4.89988912, 7.54417385], [7.05727955, 11.22114935, 6.92750045], [4.91481035, 11.35826945, 6.69156565], [9.30024485, 4.94976005, 6.65522165], [11.32683695, 4.96007485, 6.68460055], [9.22749855, 2.80838785, 6.70710265], [9.23919625, 9.23449475, 6.67175175], [11.34598065, 7.11218255, 6.66620425], [9.21835735, 7.09406165, 6.72258435], [9.20893375, 9.22626515, 4.55839275], [9.19238035, 4.95077195, 4.56903795], [9.20856145, 7.08954325, 4.56254955], [9.19550335, 2.80739155, 4.58329435], [5.97800655, 6.07888912, 7.54417385]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[132.810813331883,1.44489097481218]"
100-h-w_56,"{'numbers': [12, 12, 12, 8, 8, 12, 8, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8, 12, 8, 12, 8, 8, 12, 12, 8, 8, 1, 12, 8, 6], 'positions': [[2.76743795, 2.78695195, 6.67802495], [4.93701905, 0.73321215, 6.68090805], [4.93396115, 2.80829705, 4.56717775], [4.94482655, 2.75962135, 6.71927395], [2.80310075, 2.77775405, 4.55883235], [7.10785005, 2.78804755, 6.67175175], [7.07758755, 2.77981795, 4.55839275], [7.08701115, 0.64761445, 6.72258435], [0.63115275, 7.07796565, 6.68460055], [4.94147385, 4.92177315, 2.42450885], [4.94147385, 7.06285765, 2.42450885], [2.81793925, 4.93993805, 4.60142035], [2.67232135, 7.07369665, 6.86767725], [4.92298805, 7.04037175, 4.53983705], [4.94299585, 4.93734015, 4.58524445], [4.98567415, 7.19256925, 6.85427405], [2.81541165, 7.07071865, 4.59099345], [2.80270705, 9.19432705, 4.58185845], [4.93701905, 9.29755015, 6.68090805], [4.94176185, 9.18766565, 4.57910585], [4.94482655, 11.32395935, 6.71927395], [2.79162685, 9.22330365, 6.73383605], [4.86609745, 5.51876465, 8.83855205], [5.55613875, 5.34377145, 9.48422665], [5.01244565, 6.80462485, 7.77873465], [2.72045005, 6.89223465, 9.01510705], [2.80450925, 7.67160295, 9.57549115], [3.53468755, 6.30555955, 9.19013675], [4.92593335, 4.77470215, 6.92750045], [0.66136155, 4.91191045, 6.67682475], [2.78346415, 4.91182225, 6.69156565], [7.10785005, 11.35238555, 6.67175175], [7.07721525, 9.20743405, 4.56254955], [7.16889865, 7.06765085, 6.65522165], [7.06415715, 4.92528235, 4.58329435], [7.08255835, 7.06285765, 2.42450885], [7.08701115, 9.21195245, 6.72258435], [7.06103415, 7.06866275, 4.56903795], [7.09615235, 4.92627865, 6.70710265], [7.08255835, 4.92177315, 2.42450885], [6.04416463, 5.99030022, 6.7860247], [6.04416463, 5.99030022, 9.1440247], [9.22710205, 2.79186455, 4.54940475], [9.21816995, 2.78187025, 6.71449535], [9.24375835, 7.05930615, 4.55884995], [9.22066995, 4.92447355, 4.55177455], [9.19549075, 7.07796565, 6.68460055], [11.23665935, 7.07369665, 6.86767725], [9.21463445, 9.23007335, 6.66620425], [9.22201145, 9.20574235, 4.55473285], [11.28478805, 6.89223465, 9.01510705], [11.36884725, 7.67160295, 9.57549115], [9.22569955, 4.91191045, 6.67682475], [11.34780215, 4.91182225, 6.69156565], [6.04416463, 5.99030022, 7.9650247]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[133.003783892776,1.49104549037702]"
100-h-w_57,"{'numbers': [12, 12, 12, 8, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8, 12, 8, 8, 12, 12, 8, 1, 12, 8, 6], 'positions': [[2.76743795, 2.78695195, 5.62036085], [4.93701905, 0.73321215, 5.62324395], [4.93396115, 2.80829705, 3.50951365], [4.94482655, 2.75962135, 5.66160985], [7.10785005, 2.78804755, 5.61408765], [7.07758755, 2.77981795, 3.50072865], [7.08701115, 0.64761445, 5.66492025], [0.63115275, 7.07796565, 5.62693645], [2.81793925, 4.93993805, 3.54375625], [2.67232135, 7.07369665, 5.81001315], [4.92298805, 7.04037175, 3.48217295], [4.94299585, 4.93734015, 3.52758035], [4.98567415, 7.19256925, 5.79660995], [2.81541165, 7.07071865, 3.53332935], [4.93701905, 9.29755015, 5.62324395], [4.94176185, 9.18766565, 3.52144175], [4.94482655, 11.32395935, 5.66160985], [2.79162685, 9.22330365, 5.67617195], [4.86609745, 5.51876465, 7.78088795], [5.55613875, 5.34377145, 8.42656255], [5.01244565, 6.80462485, 6.72107055], [2.72045005, 6.89223465, 7.95744295], [2.80450925, 7.67160295, 8.51782705], [3.53468755, 6.30555955, 8.13247265], [4.92593335, 4.77470215, 5.86983635], [0.66136155, 4.91191045, 5.61916065], [2.78346415, 4.91182225, 5.63390155], [7.10785005, 11.35238555, 5.61408765], [7.07721525, 9.20743405, 3.50488545], [7.16889865, 7.06765085, 5.59755755], [7.06415715, 4.92528235, 3.52563025], [7.08701115, 9.21195245, 5.66492025], [7.06103415, 7.06866275, 3.51137385], [7.09615235, 4.92627865, 5.64943855], [6.87816463, 6.82430022, 7.8983606], [5.21016463, 5.15630022, 7.8983606], [9.21816995, 2.78187025, 5.65683125], [9.24375835, 7.05930615, 3.50118585], [9.22066995, 4.92447355, 3.49411045], [9.19549075, 7.07796565, 5.62693645], [11.23665935, 7.07369665, 5.81001315], [9.21463445, 9.23007335, 5.60854015], [11.28478805, 6.89223465, 7.95744295], [11.36884725, 7.67160295, 8.51782705], [9.22569955, 4.91191045, 5.61916065], [11.34780215, 4.91182225, 5.63390155], [6.04416463, 5.99030022, 7.8983606]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[126.675813281896,1.34336993424464]"
100-h-w_58,"{'numbers': [12, 12, 12, 8, 12, 8, 8, 8, 12, 12, 12, 8, 8, 8, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8, 12, 8, 8, 12, 12, 8, 1, 12, 8, 6], 'positions': [[2.76743795, 2.78695195, 5.62036085], [4.93701905, 0.73321215, 5.62324395], [4.93396115, 2.80829705, 3.50951365], [4.94482655, 2.75962135, 5.66160985], [7.10785005, 2.78804755, 5.61408765], [7.07758755, 2.77981795, 3.50072865], [7.08701115, 0.64761445, 5.66492025], [0.63115275, 7.07796565, 5.62693645], [2.81793925, 4.93993805, 3.54375625], [2.67232135, 7.07369665, 5.81001315], [4.92298805, 7.04037175, 3.48217295], [4.94299585, 4.93734015, 3.52758035], [4.98567415, 7.19256925, 5.79660995], [2.81541165, 7.07071865, 3.53332935], [4.93701905, 9.29755015, 5.62324395], [4.94176185, 9.18766565, 3.52144175], [4.94482655, 11.32395935, 5.66160985], [2.79162685, 9.22330365, 5.67617195], [4.86609745, 5.51876465, 7.78088795], [5.55613875, 5.34377145, 8.42656255], [5.01244565, 6.80462485, 6.72107055], [2.72045005, 6.89223465, 7.95744295], [2.80450925, 7.67160295, 8.51782705], [3.53468755, 6.30555955, 8.13247265], [4.92593335, 4.77470215, 5.86983635], [0.66136155, 4.91191045, 5.61916065], [2.78346415, 4.91182225, 5.63390155], [7.10785005, 11.35238555, 5.61408765], [7.07721525, 9.20743405, 3.50488545], [7.16889865, 7.06765085, 5.59755755], [7.06415715, 4.92528235, 3.52563025], [7.08701115, 9.21195245, 5.66492025], [7.06103415, 7.06866275, 3.51137385], [7.09615235, 4.92627865, 5.64943855], [5.21656125, 6.8179036, 8.04043915], [6.871768, 5.16269685, 7.75628205], [9.21816995, 2.78187025, 5.65683125], [9.24375835, 7.05930615, 3.50118585], [9.22066995, 4.92447355, 3.49411045], [9.19549075, 7.07796565, 5.62693645], [11.23665935, 7.07369665, 5.81001315], [9.21463445, 9.23007335, 5.60854015], [11.28478805, 6.89223465, 7.95744295], [11.36884725, 7.67160295, 8.51782705], [9.22569955, 4.91191045, 5.61916065], [11.34780215, 4.91182225, 5.63390155], [6.04416463, 5.99030022, 7.8983606]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[134.286461013037,1.50673452266628]"
100-h-w_59,"{'numbers': [12, 12, 12, 8, 8, 12, 8, 8, 8, 12, 8, 12, 12, 12, 8, 8, 8, 12, 12, 8, 8, 8, 8, 1, 1, 8, 1, 1, 12, 12, 8, 12, 12, 12, 12, 12, 8, 8, 8, 8, 8, 8, 12, 8, 12, 8, 8, 12, 12, 8, 8, 1, 12, 8, 6], 'positions': [[2.76743795, 2.78695195, 6.67802495], [4.93701905, 0.73321215, 6.68090805], [4.93396115, 2.80829705, 4.56717775], [4.94482655, 2.75962135, 6.71927395], [2.80310075, 2.77775405, 4.55883235], [7.10785005, 2.78804755, 6.67175175], [7.07758755, 2.77981795, 4.55839275], [7.08701115, 0.64761445, 6.72258435], [0.63115275, 7.07796565, 6.68460055], [4.94147385, 4.92177315, 2.42450885], [4.94147385, 7.06285765, 2.42450885], [2.81793925, 4.93993805, 4.60142035], [2.67232135, 7.07369665, 6.86767725], [4.92298805, 7.04037175, 4.53983705], [4.94299585, 4.93734015, 4.58524445], [4.98567415, 7.19256925, 6.85427405], [2.81541165, 7.07071865, 4.59099345], [2.80270705, 9.19432705, 4.58185845], [4.93701905, 9.29755015, 6.68090805], [4.94176185, 9.18766565, 4.57910585], [4.94482655, 11.32395935, 6.71927395], [2.79162685, 9.22330365, 6.73383605], [4.86609745, 5.51876465, 8.83855205], [5.55613875, 5.34377145, 9.48422665], [5.01244565, 6.80462485, 7.77873465], [2.72045005, 6.89223465, 9.01510705], [2.80450925, 7.67160295, 9.57549115], [3.53468755, 6.30555955, 9.19013675], [4.92593335, 4.77470215, 6.92750045], [0.66136155, 4.91191045, 6.67682475], [2.78346415, 4.91182225, 6.69156565], [7.10785005, 11.35238555, 6.67175175], [7.07721525, 9.20743405, 4.56254955], [7.16889865, 7.06765085, 6.65522165], [7.06415715, 4.92528235, 4.58329435], [7.08255835, 7.06285765, 2.42450885], [7.08701115, 9.21195245, 6.72258435], [7.06103415, 7.06866275, 4.56903795], [7.09615235, 4.92627865, 6.70710265], [7.08255835, 4.92177315, 2.42450885], [4.86516462, 5.99030022, 7.5460247], [7.22316462, 5.99030022, 7.5460247], [9.22710205, 2.79186455, 4.54940475], [9.21816995, 2.78187025, 6.71449535], [9.24375835, 7.05930615, 4.55884995], [9.22066995, 4.92447355, 4.55177455], [9.19549075, 7.07796565, 6.68460055], [11.23665935, 7.07369665, 6.86767725], [9.21463445, 9.23007335, 6.66620425], [9.22201145, 9.20574235, 4.55473285], [11.28478805, 6.89223465, 9.01510705], [11.36884725, 7.67160295, 9.57549115], [9.22569955, 4.91191045, 6.67682475], [11.34780215, 4.91182225, 6.69156565], [6.04416463, 5.99030022, 7.5460247]], 'cell': [[12.0, 0.0, 0.0], [0.0, 12.0, 0.0], [0.0, 0.0, 12.0]], 'pbc': [False, False, False]}","[131.277242037676,1.45098211551553]"
